,rbfsvm,lightgbm,xgboost,dt,et
seq_437,0.09898643732255037,0.019826871097431333,0.4993695914745331,0.0,0.29
seq_120,0.047523209300167055,0.0009151399379571582,0.4986116290092468,0.0,0.13
seq_1769,0.01964823872845085,0.004622408992233618,0.49870333075523376,1.0,0.08
seq_1864,0.22487696638127846,0.01624230845293601,0.49884504079818726,0.0,0.19
seq_1947,0.0006044217328362168,0.00014552611568587124,0.49816662073135376,0.0,0.01
seq_1698,0.40384333518019694,0.12105657367925383,0.4991789162158966,1.0,0.31
seq_352,0.09200405182549483,0.016680264811186243,0.49919721484184265,0.0,0.32
seq_789,0.06029918305938207,0.002759912861102347,0.49863213300704956,0.0,0.09
seq_276,0.00017388733766089204,9.958399906323596e-05,0.49818864464759827,0.0,0.05
seq_341,0.0066998569067360765,0.000200173130608196,0.49817711114883423,0.0,0.01
seq_954,0.5,0.048541995883879425,0.499942421913147,0.0,0.5
seq_791,0.06714612713272672,0.0025590793703101637,0.4983558654785156,0.0,0.07
seq_1094,0.02000231075107992,0.01140868841610895,0.4987012445926666,0.0,0.23
seq_321,0.12625027159714058,0.029363686695650038,0.4985780715942383,0.0,0.21
seq_1475,0.004594021675665464,0.00025109347404612395,0.4984080493450165,0.0,0.01
seq_1014,0.001190112216344002,3.4949454993471936e-05,0.49815550446510315,0.0,0.0
seq_161,0.0015705346695621795,0.00011171995453772383,0.4982658922672272,0.0,0.0
seq_652,0.004187821124436698,0.0004427195750143355,0.4983525574207306,0.0,0.09
seq_1829,0.004427092834643864,0.0006053199820103842,0.49815550446510315,0.0,0.03
seq_111,0.16893123609865582,0.02394172115202839,0.49861258268356323,0.0,0.18
seq_1661,0.0004759389311740634,3.5856617473493984e-05,0.49815550446510315,0.0,0.02
seq_1919,0.03627775174872726,0.005043522677630287,0.4985048174858093,0.0,0.16
seq_770,0.06144327690381362,0.39492206602028185,0.4991445243358612,1.0,0.28
seq_1343,0.00300802029922709,4.7042317550038234e-05,0.4981553852558136,0.0,0.0
seq_14,0.0017828501729207705,0.00040810072590444425,0.49828091263771057,0.0,0.0
seq_915,0.16399999737128687,0.09748539191340508,0.49897629022598267,0.0,0.24
seq_1899,0.0032532459393143434,0.0005393009020227816,0.498953640460968,0.0,0.1
seq_976,0.044216833032493436,0.00218885353810607,0.4989302456378937,1.0,0.15
seq_9,0.0861531553796047,0.02233741476232595,0.4994748532772064,0.0,0.35
seq_1415,0.017861051302562443,0.00013885081578546087,0.498198539018631,0.0,0.06
seq_423,0.004738208957388419,0.00018206497323988827,0.4981796443462372,0.0,0.0
seq_877,0.14550761414676214,0.07093765307292658,0.4997936189174652,0.0,0.25
seq_234,0.08628213309849785,0.00031239831567939145,0.4981843829154968,0.0,0.03
seq_1458,0.004290965594686269,0.0001877429717989043,0.4983728528022766,0.0,0.06
seq_1780,0.0005578485796960231,0.0005176884143226727,0.49831944704055786,0.0,0.07
seq_896,0.0009200015524567214,7.216858550249947e-05,0.4983172118663788,0.0,0.07
seq_155,0.021009069149043373,0.0018541236942090737,0.49866557121276855,0.0,0.14
seq_1066,0.0021858986918107987,0.001356758160985485,0.4984162151813507,0.0,0.07
seq_1601,0.00035744899931087354,7.242358817729454e-05,0.498248428106308,0.0,0.01
seq_1053,0.0005027139123166181,7.359178121695807e-05,0.49817711114883423,0.0,0.0
seq_152,0.012006469447184365,0.0002367779709693519,0.49839726090431213,0.0,0.04
seq_1939,0.0384607046716743,0.0004187473217470954,0.49858173727989197,0.0,0.01
seq_1810,0.002660485959658875,5.6150244755692746e-05,0.49815550446510315,0.0,0.0
seq_1214,0.07131658033938316,0.0018072972881657695,0.49859675765037537,0.0,0.07
seq_996,0.00011149430789899207,2.5268306353058155e-05,0.49815550446510315,0.0,0.0
seq_819,0.0004905267581514468,3.957674402457014e-05,0.49817657470703125,0.0,0.03
seq_988,0.0017219223659355031,4.985211534772171e-05,0.49832749366760254,0.0,0.04
seq_1895,0.08221923796972569,0.00020382204628026392,0.49846455454826355,0.0,0.08
seq_1495,0.0013882032164878062,7.564762815509645e-05,0.4981553852558136,0.0,0.01
seq_970,0.06155401981678104,0.12799426809274403,0.4988625943660736,0.0,0.21
seq_60,0.0012645651059048004,0.00015169481710346138,0.49815550446510315,0.0,0.0
seq_338,0.0018261856606653756,0.0039217623277699775,0.4986127018928528,1.0,0.09
seq_1173,0.3329302198268865,0.02141557587741406,0.49970197677612305,0.0,0.42
seq_1031,0.013238439874937625,0.0005314361294776529,0.49854522943496704,0.0,0.11
seq_1097,0.012571554037064149,0.00038410253828565627,0.4982415437698364,0.0,0.06
seq_75,0.09591593928013467,0.03025153860616554,0.49881383776664734,0.0,0.17
seq_1314,0.028870506902938155,0.00019258217894391322,0.4984000325202942,0.0,0.01
seq_674,0.08678711988918375,0.007510168991411393,0.4984205961227417,0.0,0.19
seq_1510,0.0980478481487314,0.001958934679824373,0.4991621673107147,0.0,0.18
seq_1632,0.21861517694751445,0.023801604714293816,0.4992007911205292,0.0,0.26
seq_286,0.18856950312727588,0.015292083305640634,0.498845636844635,0.0,0.45
seq_865,0.0998261839379913,0.004397937144443708,0.4984627664089203,0.0,0.12
seq_1449,0.011154698302233137,3.1631806705905096e-05,0.49815550446510315,0.0,0.04
seq_196,0.01726363095965463,0.0014994395935569048,0.4987671971321106,0.0,0.07
seq_1298,0.08603972666959689,0.0009991025172457005,0.49859389662742615,0.0,0.1
seq_1883,0.027973207186539586,0.0002475021186119264,0.4984118938446045,0.0,0.05
seq_601,0.095949185504995,0.0038543967297450517,0.49860426783561707,1.0,0.06
seq_736,0.05204307574656029,0.01132111850321198,0.498822957277298,0.0,0.17
seq_1527,0.015725894739220727,0.000387878096894585,0.49832382798194885,0.0,0.1
seq_300,0.002351704026705687,5.9754944934177445e-05,0.4983309507369995,0.0,0.01
seq_445,0.07459958508609965,0.001570052890659737,0.49836498498916626,1.0,0.07
seq_523,0.14111391657219918,0.012105077305243109,0.4989217519760132,0.0,0.2
seq_1689,0.011310156269265658,0.00011271246055923409,0.4981987178325653,0.0,0.01
seq_529,0.00852969950953912,0.00014026637901681818,0.49838149547576904,0.0,0.01
seq_817,0.034628978731230546,0.012065878792397138,0.49867749214172363,0.0,0.24
seq_699,0.003513320372088231,0.0001581233092617069,0.4984777569770813,0.0,0.19
seq_1353,0.02156596670052795,0.01869352449559752,0.49903613328933716,0.0,0.13
seq_1712,0.008439718627053817,0.0007590305786675422,0.4983544945716858,0.0,0.04
seq_1390,0.014733427254216615,0.0023651389222834303,0.4986077547073364,0.0,0.08
seq_1409,0.014436895234988924,0.0002762229887672307,0.4983207583427429,0.0,0.12
seq_701,0.11394159416454346,0.0035502971553360877,0.4986133277416229,0.0,0.14
seq_1558,0.014223269972251611,0.002217697391262589,0.4984588623046875,1.0,0.1
seq_805,0.004362631844991252,0.0003608068419854146,0.4987419843673706,0.0,0.06
seq_295,0.002750326756721553,2.4928495722882224e-05,0.49815550446510315,0.0,0.03
seq_427,0.01153515909341102,0.07903185629684042,0.49932196736335754,0.0,0.2
seq_1855,0.20073670131839336,0.03847911384368336,0.4996846616268158,0.0,0.36
seq_1065,0.007049351373268994,8.975235287410539e-05,0.49815550446510315,0.0,0.0
seq_665,0.054799842694403106,0.013052486224090812,0.4986668825149536,0.0,0.04
seq_827,0.0034717047156911404,5.7889781098200965e-05,0.49815550446510315,0.0,0.0
seq_1012,0.0037438434378634384,0.0002384089892149195,0.4981553852558136,0.0,0.02
seq_1326,0.0013494860427569386,5.5480357626532016e-05,0.49815550446510315,0.0,0.0
seq_13,0.010883987493031223,0.00024437403082513455,0.4982195794582367,0.0,0.04
seq_1354,0.008788794464811605,0.0002020118053500448,0.4983758330345154,0.0,0.11
seq_1410,0.1172643384358173,0.0009356652029341537,0.4987304210662842,1.0,0.27
seq_779,0.14031787456712058,0.005179610365162373,0.498684287071228,0.0,0.15
seq_832,0.0655584389014754,0.006877949879360119,0.4987559914588928,0.0,0.23
seq_1716,0.003071085056704843,0.00020679853162314712,0.49821937084198,0.0,0.05
seq_952,0.008604652793511174,0.000618742493433091,0.49841248989105225,0.0,0.08
seq_289,0.02595586893187675,0.0012221399186027762,0.49834099411964417,0.0,0.11
seq_70,0.005149965001987834,0.0021124515204790756,0.49864980578422546,0.0,0.18
seq_1469,0.002351758891232692,4.6423617067793455e-05,0.49815550446510315,0.0,0.0
seq_1533,0.355249746166298,0.01611190294398209,0.4991547465324402,0.0,0.26
seq_1236,0.48808978968015027,0.11243869086117823,0.5000460743904114,0.0,0.4
seq_596,0.008946901290839712,0.000673581060500702,0.4984806478023529,0.0,0.08
seq_1139,0.0072837518495289764,0.004990210599230583,0.4986768364906311,0.0,0.08
seq_397,0.08070605382368266,0.015592135190487282,0.49901917576789856,0.0,0.14
seq_1637,0.04545197103190845,0.0003763382718600443,0.49848100543022156,0.0,0.05
seq_845,0.000697178313530951,5.017003347300873e-05,0.4981693625450134,0.0,0.02
seq_1566,0.00481471806039588,9.101304335593065e-05,0.49817711114883423,0.0,0.0
seq_384,0.012267321526089954,0.000973479596891066,0.4987976849079132,0.0,0.12
seq_1300,0.04318025557539357,0.0007336208705100172,0.4982836842536926,0.0,0.16
seq_1297,0.05495279447718079,0.000242164670157091,0.49831879138946533,0.0,0.03
seq_1894,0.8239415464243162,0.11588286377520848,0.49990060925483704,0.0,0.32
seq_1125,0.08558201733566237,0.00862201658979576,0.49916020035743713,0.0,0.14
seq_426,0.035478555754837195,0.0004972070063321802,0.4983832836151123,0.0,0.11
seq_1848,0.007622644873045574,0.005560933274937022,0.4986787736415863,0.0,0.13
seq_311,0.007679839558103502,0.0007392457347897632,0.4982317388057709,0.0,0.08
seq_583,0.0017546163037973012,0.00014037587613176846,0.4982720911502838,0.0,0.01
seq_1160,0.0002941834373706516,7.70239208686298e-05,0.4982243776321411,0.0,0.04
seq_1293,0.013835091843910815,0.003770719759073772,0.49851319193840027,0.0,0.14
seq_1431,0.04945767700251655,0.0030772630996259223,0.4985331594944,0.0,0.1
seq_22,0.013001059783118536,0.0005071509415573047,0.4983671307563782,0.0,0.13
seq_1281,0.06334468592243966,0.004501783436657372,0.49912458658218384,0.0,0.17
seq_897,0.0011753839962531994,0.0004957770967127965,0.49848058819770813,0.0,0.09
seq_433,0.08172701449634634,0.007353352001031099,0.4987944960594177,0.0,0.15
seq_1502,0.006108320650452673,3.977087575841053e-05,0.49815550446510315,0.0,0.01
seq_102,0.02865231165674214,0.0003262921150077209,0.49846571683883667,0.0,0.09
seq_1124,0.21172764550180523,0.12242947284442687,0.4991789162158966,1.0,0.19
seq_1903,0.012722137137908034,0.0010098988440207309,0.4983040690422058,0.0,0.04
seq_1950,0.08189278542484917,0.002136226455476921,0.4987020194530487,0.0,0.24
seq_1016,0.0029993271049590414,0.0009281033544360051,0.49860119819641113,0.0,0.11
seq_505,0.0007788007508150442,0.0012349508309667124,0.49865785241127014,1.0,0.02
seq_471,0.0039043474804775417,0.0005468199142963634,0.49849024415016174,0.0,0.01
seq_749,0.04006505754788572,0.09458584896084568,0.49929267168045044,1.0,0.23
seq_1728,0.5,0.9165282273374932,0.5004513263702393,1.0,0.33
seq_1035,0.07371725014543053,0.0006812903732653925,0.49875855445861816,0.0,0.23
seq_181,0.002007223667712549,0.00020496381279520016,0.4981774091720581,0.0,0.04
seq_212,0.042895513260401516,0.0006115728091939526,0.4983961880207062,0.0,0.13
seq_1267,0.11571252873521697,0.003328253032488034,0.49873316287994385,0.0,0.2
seq_1005,0.021993870465210022,0.001629425471223001,0.4988800287246704,0.0,0.14
seq_358,0.0068763598462481396,0.0008771095448002954,0.4984162151813507,0.0,0.09
seq_1912,0.0028327702698220884,7.37731477893336e-05,0.49835094809532166,0.0,0.03
seq_881,0.003544055715282364,0.0001279578112271251,0.49821799993515015,0.0,0.02
seq_1748,0.002315045129231455,0.0002041616541185025,0.49840715527534485,0.0,0.04
seq_33,0.015217179956206348,0.006635607376596013,0.4988270103931427,0.0,0.25
seq_1613,0.04696664901850673,0.0009775147890058761,0.49916204810142517,0.0,0.2
seq_380,0.008176658120526833,0.0008632787874730049,0.49829500913619995,0.0,0.07
seq_1906,0.008741347745513937,0.0002485702019070787,0.4984275698661804,0.0,0.02
seq_1452,0.00022306664253911063,5.279532473982781e-05,0.498177170753479,0.0,0.0
seq_1001,0.019222133176526227,0.0013360709707510737,0.4986746907234192,0.0,0.15
seq_1772,0.43812570692977715,0.01941508811408828,0.49967631697654724,0.0,0.37
seq_330,0.03254565097401274,0.01318362486500465,0.49856871366500854,0.0,0.12
seq_1321,0.07202775728050431,0.039132441356344055,0.4989883005619049,0.0,0.14
seq_1033,0.03321591266287078,0.00030676431000042974,0.49830570816993713,0.0,0.02
seq_1113,0.49197998770150536,0.9261560729376742,0.5009168386459351,0.0,0.36
seq_1178,0.062422730722389665,0.0009777093143669047,0.498442143201828,0.0,0.08
seq_1296,0.018276605651512037,0.0011410293808329448,0.4985671639442444,1.0,0.07
seq_1288,0.0012849147902363202,0.00010526717376673048,0.4983730912208557,0.0,0.01
seq_1771,0.39433526423052057,0.30983511506903993,0.499873548746109,1.0,0.24
seq_78,0.0009672713876753338,0.00020460078710189653,0.4982726275920868,0.0,0.02
seq_138,0.0030977554610952386,0.001652197641515799,0.4983890950679779,0.0,0.11
seq_1170,0.03644896112388202,0.0012674553211476987,0.4983578324317932,0.0,0.1
seq_941,0.0003176877585787815,0.00015156053301721413,0.49826735258102417,0.0,0.01
seq_1577,0.037909051970773426,0.008792953825488765,0.4986875057220459,0.0,0.32
seq_800,0.008591886526740072,0.00012013119036001663,0.49818113446235657,0.0,0.04
seq_783,0.023776767700046924,0.0016113545531178197,0.4988109767436981,0.0,0.09
seq_1433,0.35263826758014566,0.056831708359670705,0.4992554485797882,0.0,0.47
seq_475,0.004160418179815602,0.00010649267126964638,0.49850353598594666,0.0,0.05
seq_729,0.21784001889346313,0.0547955874851357,0.49957275390625,0.0,0.43
seq_1162,0.026210130783034972,6.0056355244722306e-05,0.4982748031616211,0.0,0.03
seq_1474,0.10206406178972761,0.0026603237645814164,0.49873974919319153,1.0,0.14
seq_727,0.11096374696082907,0.04370344292263788,0.4988733232021332,0.0,0.12
seq_1330,0.006239230947778862,0.0003320082533703924,0.4983217120170593,0.0,0.02
seq_1136,0.0038226110325942546,0.0007125829706638635,0.4984613358974457,0.0,0.03
seq_1763,0.0035107169764953578,0.00031519416792319654,0.49841389060020447,0.0,0.0
seq_971,0.009436714867775503,0.0007615357504396812,0.49854227900505066,0.0,0.07
seq_1923,0.021284414657768078,0.004009938063450242,0.49872344732284546,0.0,0.09
seq_1213,0.01917713602143506,0.002866862583920361,0.49899932742118835,0.0,0.11
seq_336,0.0011122277871200457,7.155966161287048e-05,0.4982428550720215,0.0,0.0
seq_1517,0.0011003652716876664,0.00045305242811084236,0.4984833300113678,0.0,0.03
seq_1793,0.00044646409905630346,9.0215064897875e-05,0.49815550446510315,0.0,0.03
seq_15,0.04106966989224835,0.0006170519596175091,0.49822449684143066,0.0,0.04
seq_1836,0.09943441400972945,0.0013703116311167753,0.4987104535102844,0.0,0.09
seq_1245,0.38711150658244947,0.17226123398361692,0.49989035725593567,1.0,0.32
seq_950,0.03194683579188538,0.004397434247587103,0.49927493929862976,0.0,0.25
seq_222,0.10902382850401429,0.011897122558902025,0.4988951086997986,0.0,0.29
seq_1707,0.02153574220656712,0.0012930778760380957,0.4984785318374634,0.0,0.1
seq_750,0.038653968988402516,0.001305078837317919,0.4986278712749481,0.0,0.09
seq_32,0.0024125424029714554,0.0001740963463700343,0.49829789996147156,0.0,0.02
seq_757,0.00012400164975941207,4.3714551457813945e-05,0.49815550446510315,0.0,0.0
seq_1266,0.5403211797043137,0.9670727136964414,0.5002963542938232,0.0,0.5
seq_1673,0.0005024346432528935,3.687530467087237e-05,0.4981982409954071,0.0,0.0
seq_903,0.01413651159706499,0.005269782016313682,0.4986592233181,0.0,0.08
seq_1140,0.00021843886197419647,3.177921472178374e-05,0.49815550446510315,0.0,0.01
seq_1881,0.01606003425359641,0.002919878846627561,0.49847662448883057,0.0,0.08
seq_1633,0.26425900679180164,0.026504825747028327,0.4988839626312256,0.0,0.29
seq_1233,0.10837938987018998,0.007333035594823595,0.498888224363327,0.0,0.12
seq_41,0.014659539330821241,0.0012189017034130412,0.4985223710536957,0.0,0.04
seq_1246,0.0948586394354104,0.009602646120731143,0.49894723296165466,0.0,0.21
seq_1350,0.02462387016801371,0.0008449705591090719,0.4982890784740448,0.0,0.09
seq_574,0.003152665686947098,0.0097295658969638,0.49851194024086,0.0,0.07
seq_1757,0.02212294107025247,0.0013168760705275888,0.49865952134132385,0.0,0.07
seq_676,0.004007950334659492,0.0016969209034102752,0.4983982741832733,0.0,0.09
seq_1089,0.03550567220164021,0.0001413528960034992,0.49821385741233826,0.0,0.03
seq_1196,0.002869299071176987,6.282906965839124e-05,0.49817314743995667,0.0,0.03
seq_683,0.06600974334746201,0.002429962446086448,0.4983992874622345,0.0,0.06
seq_115,0.03698382579814583,0.0010246028574986677,0.4983670711517334,0.0,0.02
seq_604,0.007731035951195229,0.00012351421338972028,0.4982139766216278,0.0,0.01
seq_1644,0.01369992917701332,0.001060732000897554,0.4987195134162903,0.0,0.06
seq_402,0.07218721408575346,0.0028900085714618257,0.4989195764064789,1.0,0.13
seq_979,0.019181071726856028,0.0009275486414357994,0.49826285243034363,0.0,0.1
seq_573,0.011606375716919193,0.02153245643487184,0.49865803122520447,0.0,0.18
seq_1595,0.0017507064657830361,6.18761507229857e-05,0.49831271171569824,0.0,0.03
seq_1013,0.38735686864689794,0.36439577945232215,0.4996406137943268,0.0,0.31
seq_919,0.011434041513631633,0.007664831594149537,0.49903613328933716,0.0,0.12
seq_112,0.0232054701771148,0.0006877711785684056,0.4988521635532379,1.0,0.16
seq_1442,0.010981514854949106,0.0014904580204471466,0.498636394739151,1.0,0.1
seq_1543,0.009352344707820655,0.0009504584205923901,0.49845489859580994,0.0,0.12
seq_497,0.004262725567811707,0.0008361312292188606,0.4987828731536865,0.0,0.13
seq_1352,0.1733362602475425,0.03180253660426845,0.4993266463279724,0.0,0.24
seq_1960,0.008847946827276663,0.005692958837491908,0.4985436499118805,0.0,0.05
seq_1091,0.003922684858439623,0.00014425907533113425,0.49815550446510315,0.0,0.01
seq_1781,0.16394966569780586,0.0031404335514398363,0.498806357383728,0.0,0.26
seq_461,0.02293990843124335,0.00023973451021437552,0.49826979637145996,0.0,0.08
seq_891,0.03296650426423128,0.00038673028878331714,0.49879294633865356,1.0,0.09
seq_870,0.05030096426271542,0.0018759129225879617,0.49869242310523987,0.0,0.21
seq_1518,0.010158713436180088,0.010646874979151101,0.4985337555408478,0.0,0.13
seq_1168,0.03109482182394753,0.0001621529025626783,0.49845701456069946,0.0,0.02
seq_1741,0.05479085851663365,0.0009826360792084595,0.4985400140285492,0.0,0.15
seq_1598,0.7546032398131326,0.7178217561567847,0.5011988282203674,1.0,0.66
seq_1519,0.004805474300258336,4.743638668089312e-05,0.49815550446510315,0.0,0.01
seq_1541,0.021278887217589654,0.0011394668221816296,0.49834272265434265,0.0,0.03
seq_217,0.0009897651994679767,8.950164982164353e-05,0.4981767535209656,0.0,0.03
seq_61,0.8236075397987355,0.9774810029173641,0.5008949637413025,1.0,0.55
seq_649,0.020554844646473707,0.007087122576126232,0.49908947944641113,0.0,0.15
seq_306,0.0032146234134291076,0.0009502519921024747,0.49873435497283936,0.0,0.12
seq_288,0.007476969153036792,0.0001465185351877,0.49815550446510315,0.0,0.0
seq_1582,0.0032749893714779706,0.0031284354859818756,0.4984423816204071,0.0,0.12
seq_1813,0.0013561503951796863,3.4754116934391565e-05,0.49815550446510315,0.0,0.0
seq_752,0.00046892142785395676,2.722197719441647e-05,0.498177170753479,0.0,0.0
seq_1101,0.0024796655392359803,0.00014142199821165298,0.4983614385128021,0.0,0.01
seq_210,0.00048602661958219563,7.780691349916734e-05,0.49819883704185486,0.0,0.0
seq_1911,0.07047562223584233,0.0030341203002873067,0.4991952180862427,0.0,0.25
seq_1634,0.629093882976981,0.06258331171711584,0.5005310773849487,0.0,0.5
seq_1770,0.08346493278559225,0.0010919931938922485,0.498962938785553,0.0,0.17
seq_1262,0.001390716080566618,4.512104497573298e-05,0.4982428550720215,0.0,0.0
seq_1252,0.07232054889194925,0.004937068924159341,0.49880266189575195,0.0,0.18
seq_1927,0.01063463606067206,9.494247113379322e-05,0.4984496235847473,0.0,0.01
seq_908,0.009526596304963617,0.010144278712219368,0.499137818813324,0.0,0.2
seq_659,0.0016998720866918339,4.0352905384584717e-05,0.49817711114883423,0.0,0.01
seq_990,0.00025885376100598893,3.578571433697422e-05,0.4981553852558136,0.0,0.0
seq_391,0.05493069148499818,0.00512959306087317,0.4988025426864624,0.0,0.13
seq_1530,0.003383169057534946,6.46652730572558e-05,0.49831271171569824,0.0,0.01
seq_1522,0.0010824582072095582,0.00029820118855556076,0.4982419013977051,0.0,0.05
seq_949,0.015553389446403264,0.0002898119382484907,0.4982547461986542,0.0,0.02
seq_1617,0.020290879080258097,0.0031301479182077327,0.49850910902023315,0.0,0.12
seq_647,0.008107492750099914,0.0001268246907478965,0.4982139766216278,0.0,0.01
seq_1670,0.0009560063687653427,0.0012414656872292186,0.49868500232696533,0.0,0.07
seq_826,0.048338148006038986,0.00140652929565401,0.4986898601055145,0.0,0.05
seq_964,0.0037769616823630846,0.00013282314818071584,0.4982336163520813,0.0,0.07
seq_839,0.004087426010190456,0.0003191354464282674,0.4984853267669678,0.0,0.09
seq_1650,0.05159984653369424,0.002215966499525497,0.4984462559223175,0.0,0.1
seq_166,0.0023762970864895194,0.0004321939736166704,0.4984804093837738,0.0,0.05
