,rbfsvm,lightgbm,xgboost,dt,et
seq_1281,0.06199161534172169,0.001854307877386883,0.0010328753851354122,1.0,0.07
seq_986,0.00022479855265545765,0.00014871454851475636,1.8798316887114197e-05,0.0,0.01
seq_931,0.008536463055042359,0.00029479089369335637,0.0010112224845215678,0.0,0.08
seq_1272,0.05394417628748164,0.00020456598875857648,0.000153722518007271,0.0,0.0
seq_1261,0.008060427072111015,0.0031380754765304537,0.0025983713567256927,0.0,0.08
seq_70,0.007625715868993676,0.001652489490679219,0.0008451209869235754,0.0,0.04
seq_1104,0.00166025185948833,2.4925961521073796e-05,2.5324314265162684e-05,0.0,0.0
seq_628,0.0008018670406355155,7.409138624997292e-05,5.3473529987968504e-05,0.0,0.0
seq_1655,0.04483005365501046,0.001542746811741303,0.0041737728752195835,0.0,0.08
seq_1958,0.0619114257883185,0.009405139489086486,0.0016899678157642484,0.0,0.09
seq_1727,0.013297391915628783,0.006063360043758636,0.006669603753834963,0.0,0.13
seq_1031,0.010545526989099094,0.0005415084649018973,0.0001935716427396983,0.0,0.02
seq_330,0.010302721019880367,0.0027918217058502544,0.010495522059500217,0.0,0.01
seq_1746,0.16434433970717266,0.03970418138869458,0.16591501235961914,0.0,0.19
seq_1017,0.01855161790678939,0.00010529630953995626,0.0005508525646291673,0.0,0.02
seq_1349,0.006561173210465269,9.405535052841361e-05,3.263326289015822e-05,0.0,0.01
seq_1003,0.000807067307200251,3.9617484966472996e-05,2.72558845608728e-05,0.0,0.0
seq_565,0.032996037772815796,0.002057155603290548,0.0002347572590224445,0.0,0.07
seq_1240,0.0007686883569440172,4.0495480829680926e-05,2.5061721316887997e-05,0.0,0.0
seq_1955,0.001481388465247664,0.00029881147458936966,0.00013115230831317604,0.0,0.01
seq_19,0.002043774837896967,0.00018163420977095532,0.0013119196519255638,0.0,0.08
seq_1616,0.021788473463885464,0.000712952344012819,0.00012957224680576473,0.0,0.04
seq_1208,0.003865733533951502,0.0001932159403224614,0.00042325607500970364,0.0,0.05
seq_1911,0.012055719816752486,0.00037344733456260365,0.0011313601862639189,0.0,0.03
seq_1860,0.006350663662947197,3.63778360801178e-05,5.197634891374037e-05,0.0,0.0
seq_1488,0.12400527909483347,0.012938075178939832,0.004847217351198196,0.0,0.18
seq_360,0.025594086593455904,0.00035120688749905093,0.0026123507414013147,0.0,0.14
seq_1221,0.03282068477532028,0.002985938306157936,0.0008746739476919174,0.0,0.06
seq_1501,0.0300245434086131,0.0003392617492353512,0.0002760910429060459,0.0,0.03
seq_1330,0.0020781045268817135,6.466042737771318e-05,4.51892483397387e-05,0.0,0.01
seq_76,0.17703837005434545,0.0019634606537758804,0.0015033924719318748,0.0,0.17
seq_1603,0.002142915995397739,1.3941988803912731e-05,3.108910459559411e-05,0.0,0.0
seq_1065,0.003123129311094276,2.3517634493367953e-05,2.8489834221545607e-05,0.0,0.0
seq_1057,0.0005700013187689629,5.676642863374708e-05,5.002030957257375e-05,0.0,0.0
seq_749,0.017382560510416107,0.003684647600586184,0.005531352013349533,0.0,0.13
seq_183,0.0036763988456604544,0.00031472619642127034,2.0749006580444984e-05,0.0,0.04
seq_1744,0.006626116049862506,0.00034799538355985123,0.0003739722305908799,0.0,0.06
seq_235,0.2770718464659691,0.19620817312601738,0.017320316284894943,0.0,0.23
seq_678,0.0015954650150360932,3.838927962592585e-05,1.700861866993364e-05,0.0,0.0
seq_1912,0.0004093551503757965,2.584075898294818e-05,1.595874891791027e-05,0.0,0.0
seq_1924,0.02010433330143094,0.0012716295979118256,0.0008244880009442568,0.0,0.04
seq_1480,0.0002014496268999932,3.633301809414212e-05,2.6899513613898307e-05,0.0,0.0
seq_1776,0.0024751459158056537,7.923608752897758e-05,8.36449362395797e-06,0.0,0.02
seq_1820,0.00210253355603709,8.269956957028334e-05,1.5127589904295746e-05,0.0,0.0
seq_1623,0.15112500992451305,0.0023832565403871077,0.004920236300677061,0.0,0.1
seq_1153,0.0059795555997518325,2.8966188423891724e-05,0.00013056458556093276,0.0,0.0
seq_923,0.016636230734884752,0.00017312851788599918,0.00010636555089149624,0.0,0.0
seq_58,0.015652430078498387,8.498720748881686e-05,3.075057247770019e-05,0.0,0.0
seq_1238,0.0228319098992184,0.0031998366117720707,0.0009103530901484191,0.0,0.03
seq_416,0.0017237364971868572,3.520660006959258e-05,3.172863580402918e-05,0.0,0.0
seq_206,0.015797632965694378,0.00015632456269022902,0.00018983794143423438,0.0,0.07
seq_1557,0.01226760578135457,0.004411791740412172,0.004218567628413439,0.0,0.08
seq_116,0.19310399709063258,0.014325833289342602,0.006079455371946096,0.0,0.32
seq_1521,0.0026377219888424914,0.00025253367809733093,5.347261321730912e-05,0.0,0.01
seq_299,0.005216056037198865,2.5700726648480124e-05,4.6439086872851476e-05,0.0,0.0
seq_56,0.002773582089059999,9.417753040260869e-05,5.0493483286118135e-05,0.0,0.02
seq_1232,0.011321170827718786,0.0020294661961559896,0.0017299215542152524,0.0,0.12
seq_1124,0.16960144755577344,0.02598356721524264,0.6789449453353882,0.0,0.23
seq_1484,0.0030674401122673485,4.8932734033261364e-05,8.961530693341047e-05,0.0,0.0
seq_707,0.005397063036559227,3.458949956770341e-05,1.2362884262984153e-05,0.0,0.01
seq_844,0.0021369658097602005,3.194773417143887e-05,0.00019955210154876113,0.0,0.0
seq_1137,0.02357205614359932,0.005069597644181156,0.0012446630280464888,0.0,0.07
seq_1296,0.004151948851357603,0.0006207937106320509,0.0005829105502925813,0.0,0.02
seq_155,0.007518237955439953,0.0070046762384980985,0.0013080250937491655,0.0,0.06
seq_1182,0.0012999020559944193,0.0002399577725652878,0.0002488786994945258,0.0,0.02
seq_1809,0.0005399767810510469,2.0988897611333812e-05,2.1549420125666074e-05,0.0,0.01
seq_1858,0.05013398203449612,0.006086557832176119,0.004215926397591829,0.0,0.13
seq_38,0.019582728394299607,0.0014454194638939162,0.00010400663450127468,0.0,0.03
seq_691,0.0021542038578246576,0.00010905458961019829,4.027791146654636e-05,0.0,0.0
seq_836,0.0004495509736669487,2.4651908634113532e-05,3.334358552820049e-05,0.0,0.0
seq_1500,0.002519735873985177,0.00011289040756920767,7.147256110329181e-05,0.0,0.02
seq_818,0.0064448082055418,0.00100636408057932,0.0005486246082000434,0.0,0.13
seq_1644,0.008898677708126171,0.00016849673575569082,0.00046777818351984024,0.0,0.0
seq_1431,0.016828697039827274,0.00045390917514536876,0.0003702063695527613,0.0,0.02
seq_694,0.0019116619427441753,0.0003580847041554544,0.0006000031717121601,0.0,0.02
seq_447,0.04981481726498664,0.0006161666358903569,0.000863292661961168,0.0,0.06
seq_1575,0.22082184346144457,0.002057125224098105,0.006410870235413313,0.0,0.05
seq_689,0.00031992302901264906,2.383844886968611e-05,2.4935892724897712e-05,0.0,0.0
seq_984,0.012001433199933648,0.00010611725549138021,8.60473228385672e-05,0.0,0.02
seq_146,0.03604313494100507,0.020220588194073418,0.04278091713786125,0.0,0.1
seq_1828,0.0012848240555325117,6.13181232778572e-05,1.8862408978748135e-05,0.0,0.0
seq_378,0.06481483326018449,0.0016396088701786167,0.003782189916819334,0.0,0.01
seq_600,0.0014363577135232733,0.00018036969883829674,0.00017576836398802698,0.0,0.0
seq_1273,0.0005816385657725865,0.00011575293395418523,2.8428848963812925e-05,0.0,0.03
seq_1790,0.1231215325230352,0.11580969180481071,0.04386945441365242,1.0,0.26
seq_31,0.0012172621828289262,0.00010430892014796686,2.7326779672876e-05,0.0,0.0
seq_878,0.0012918896215545724,1.9007364347766244e-05,4.1719176806509495e-05,0.0,0.01
seq_407,0.33368152157016784,0.9415179105903961,0.9683064222335815,1.0,0.61
seq_843,0.0034813723453055584,0.001981323191259525,0.003699641674757004,0.0,0.05
seq_1420,0.14446299222513723,0.0009048050916806278,0.0008814276661723852,0.0,0.01
seq_929,0.0070280019316228915,0.003003128046777676,0.00196274952031672,0.0,0.03
seq_987,0.011586642080283259,0.0006788770352714894,0.0001253746886504814,0.0,0.02
seq_368,0.005267344071453289,9.228293895260634e-05,0.00013398786541074514,0.0,0.02
seq_1626,0.0022433522412658932,0.00013349415283671478,0.00010960197687381878,0.0,0.0
seq_100,0.003919353770542978,5.209583668335145e-05,0.00013555116311181337,0.0,0.0
seq_1470,0.03161445291832971,0.02624012698292426,0.16208770871162415,0.0,0.14
seq_73,0.004411027765280954,5.247004275742542e-05,1.4021029528521467e-05,0.0,0.0
seq_24,0.013002763222729755,0.00016249476774351832,0.00018554957932792604,0.0,0.04
seq_1383,0.001793256328041155,5.9928744482176705e-05,8.628215437056497e-05,0.0,0.0
seq_1597,0.00020798967642277375,7.161430879084635e-05,1.0564504918875173e-05,0.0,0.0
seq_826,0.008856735833873308,0.0011700603622675973,0.00029790165717713535,0.0,0.06
seq_863,0.0004569588173674807,7.114930117241987e-05,6.313911580946296e-05,0.0,0.0
seq_191,0.0010568898451380527,5.9254488298627e-05,1.537532443762757e-05,0.0,0.0
seq_1818,0.014336472543520632,0.00011010258740306228,2.0557954485411756e-05,0.0,0.02
seq_217,0.006493799312515613,8.59127529595379e-05,5.667373625328764e-05,0.0,0.02
seq_1076,0.0517019204933758,0.0002948385776352958,0.0005392259336076677,0.0,0.04
seq_1038,0.02160929934738889,0.00010472623523795695,0.0006917771534062922,0.0,0.0
seq_1323,0.006838183618214203,0.00019393176126124187,0.00039069028571248055,0.0,0.02
seq_1742,0.016723088464804328,0.00045322318036904006,0.00014341663336381316,0.0,0.03
seq_1061,0.002263686545333682,2.2428457625811732e-05,2.5186069251503795e-05,0.0,0.0
seq_1563,0.03889631945257856,0.007585125201361489,0.00491141015663743,1.0,0.11
seq_1646,0.0017698260005858,0.0010927688401203967,0.001640703179873526,0.0,0.04
seq_1628,0.006585082360734923,4.037424266960644e-05,1.5006934518169146e-05,0.0,0.0
seq_139,0.0038925929287822866,3.765092091816605e-05,1.140160111390287e-05,0.0,0.0
seq_1506,0.045627224860372705,0.0271855774739879,0.0033026798628270626,0.0,0.1
seq_1582,0.0089500606295164,0.001669223211140691,0.000701058772392571,0.0,0.01
seq_1944,0.02148926400087947,0.0035422944864547754,0.006184895522892475,0.0,0.08
seq_326,0.0003054283405579318,2.8658549816062323e-05,3.2118182389240246e-06,0.0,0.0
seq_1299,0.004296613222387868,0.0002499004466523691,0.00037592151784338057,0.0,0.03
seq_1267,0.021129656390881612,9.035210359243908e-05,0.005154783837497234,0.0,0.05
seq_728,0.003212353549069375,0.0005381508902217498,0.0013429352547973394,0.0,0.0
seq_1374,0.0038976987111428137,0.0008930994245683733,6.405347085092217e-05,0.0,0.0
seq_584,0.01598973449152615,5.5661071109031526e-05,3.632419975474477e-05,0.0,0.0
seq_998,0.0030808159195000215,1.7153410870581254e-05,6.210324499988928e-05,0.0,0.0
seq_448,0.0627173288415084,8.97345352330929e-05,0.0004040120984427631,0.0,0.04
seq_1931,0.019326469194861175,0.00025426888850581605,0.0021015892270952463,0.0,0.02
seq_451,0.0020197827794556367,0.0022618276762508614,0.0025241335388273,0.0,0.01
seq_438,0.001858224096083892,3.906182084042377e-05,9.288198270951398e-06,0.0,0.0
seq_726,0.008111609817784495,3.6300008032882514e-05,2.286673588969279e-05,0.0,0.0
seq_706,0.005445745389418707,0.0004851428554757651,0.0001830289256758988,0.0,0.07
seq_388,0.0019271271740352192,0.0015480585818522688,0.0011453153565526009,0.0,0.03
seq_1458,0.015242945077051488,0.0011690725212939496,0.0014395123580470681,0.0,0.05
seq_1409,0.0013434649807519924,4.029464249041659e-05,7.391437247861177e-05,0.0,0.02
seq_596,0.006573429970561792,0.00024137837997892684,0.0010091132717207074,0.0,0.02
seq_250,0.00251612030151552,2.5584239499243897e-05,4.4966225686948746e-05,0.0,0.0
seq_701,0.021836438096602954,0.00030602434770661487,0.00010663406283129007,0.0,0.09
seq_1502,0.0004243367562514666,3.292568792123408e-05,1.2056399100401904e-05,0.0,0.0
seq_69,0.000613840963454872,3.731496669302885e-05,4.0709637687541544e-05,0.0,0.0
seq_849,0.015715079767312463,0.00014080715433202953,0.0003108350501861423,1.0,0.02
seq_573,0.044975358495578314,0.00948262026132768,0.001373036066070199,0.0,0.03
seq_28,0.00034931586518179876,8.414116726154323e-05,3.2149535400094464e-05,0.0,0.0
seq_471,0.0005653261069600076,0.00013729550806807,2.746160862443503e-05,0.0,0.0
seq_384,0.004435255103738681,0.0006409502091255436,0.00021504431788343936,0.0,0.06
seq_1567,0.2437156613055471,0.06943983489844094,0.21906082332134247,1.0,0.23
seq_1115,0.01032753751495656,0.005158777815377967,0.0025313845835626125,0.0,0.0
seq_1883,0.00668093585467964,9.352885539739299e-05,2.793691419356037e-05,0.0,0.0
seq_887,0.886908579572884,0.9366274866899872,0.932721734046936,0.0,0.43
seq_1260,0.037213535077658115,0.00021332308854752905,5.579748540185392e-05,0.0,0.03
seq_111,0.04495189680814697,0.003923639839865112,0.0006045653135515749,0.0,0.07
seq_515,0.0019038253623978848,2.7501036922086092e-05,3.17918456858024e-05,0.0,0.0
seq_854,0.0015782838323813231,0.0012983973160039027,0.00014068387099541724,0.0,0.04
seq_832,0.021365291667002517,0.0010246673011437765,0.0014242539182305336,0.0,0.05
seq_1254,0.01824887586216644,0.00022026746767760875,0.00020626073819585145,0.0,0.04
seq_514,0.010147693310177033,4.786492479531536e-05,8.750132838031277e-05,0.0,0.02
seq_570,0.007717637793374694,1.5292925474617242e-05,8.270242688013241e-05,0.0,0.0
seq_880,0.17796849447617802,0.005979615667034432,0.024582747370004654,1.0,0.19
seq_1938,0.005372492166372401,0.00015844646871709608,0.0002057586971204728,0.0,0.01
seq_202,0.017389657530600195,0.033377687551601504,0.038276661187410355,0.0,0.1
seq_374,0.20763535155124896,0.011318364439072276,0.09432817995548248,0.0,0.21
seq_36,0.002154701995640245,0.0001540446642419367,0.0001398516760673374,0.0,0.0
seq_1504,0.12716064409642408,0.03971222851538525,0.0038387090899050236,0.0,0.25
seq_219,0.017393926774816555,0.003662978424616431,0.0029821894131600857,0.0,0.09
seq_1253,0.006917656240280676,0.0010214459257648742,0.0002002176333917305,0.0,0.07
seq_1196,0.01882414943981732,4.750291793802367e-05,5.091181810712442e-05,0.0,0.0
seq_551,0.0014102924626331363,4.3732107347320094e-05,3.9717408071737736e-05,0.0,0.0
seq_1845,0.010256353318397023,5.499147092537059e-05,0.00010354242840548977,0.0,0.0
seq_1703,0.000606314479554403,5.542696249236899e-05,7.030547567410395e-05,0.0,0.0
seq_614,0.013447145788307751,0.0005505313434666691,0.00043409777572378516,0.0,0.04
seq_1738,0.012783690139740492,0.0002307298600825511,0.0002857872750610113,0.0,0.03
seq_1719,0.039273499419308806,0.007585873810043056,0.008734879083931446,0.0,0.19
seq_426,0.015112340511809284,0.000339624036123152,0.0017947579035535455,0.0,0.03
seq_390,0.011098272098852993,0.0007962041221293017,0.0003315370704513043,0.0,0.02
seq_1472,0.0021892199236461926,0.00033691727414859743,0.0006288265576586127,0.0,0.03
seq_1558,0.018883919070287008,0.000621771129612638,0.0010269343620166183,0.0,0.09
seq_385,0.011002233058120614,0.0016776637711368584,0.0003405754396226257,0.0,0.03
seq_282,0.06086427179494709,0.004403428444631961,0.01851525343954563,1.0,0.16
seq_1201,0.01813514400587461,0.00012614651406984525,0.000674874521791935,0.0,0.03
seq_320,0.003757086952892765,0.0006298548428519363,0.0002982725272886455,0.0,0.03
seq_1463,0.0014244679197939515,0.00028427557902633964,9.07658613868989e-05,0.0,0.01
seq_1072,0.007562229685526194,5.4642529900341586e-05,2.4301747544086538e-05,0.0,0.01
seq_1534,0.029558720227929717,7.833413308453855e-05,5.170770236873068e-05,0.0,0.01
seq_853,0.0035549508858985193,2.7376729791488353e-05,2.0398927517817356e-05,0.0,0.0
seq_1668,0.00581534472776126,3.3250493178502534e-05,0.0001087489363271743,0.0,0.0
seq_1265,0.4290264894490344,0.0013772955494219187,0.001632736180908978,0.0,0.06
seq_490,0.009338777138083329,0.0001899759740660566,6.741412653354928e-05,0.0,0.03
seq_1417,0.7037260202839574,0.5733137357316039,0.6583172082901001,0.0,0.61
seq_1411,0.07176481802465154,0.014090486042277226,0.010616929270327091,0.0,0.08
seq_603,0.0037063127843206646,0.00033806664923171454,0.0012400215491652489,0.0,0.03
seq_196,0.03244061023211164,0.0004816018872337952,0.0011088299797847867,0.0,0.03
seq_259,0.005420136218001773,9.056724009961492e-05,9.266089182347059e-05,0.0,0.0
seq_587,0.007722832327423678,0.0005511307382462801,0.000626326072961092,0.0,0.06
seq_1487,0.00018299514021974497,0.00010806959018027967,4.410806286614388e-05,0.0,0.01
seq_478,0.15885546040591436,0.00012999849450195036,0.004339208360761404,1.0,0.14
seq_381,0.005816629153255713,9.615009860666948e-05,7.136032945709303e-05,0.0,0.05
seq_660,0.04631086035910089,0.0009992061125227204,0.0013092333683744073,0.0,0.07
seq_969,0.09748657674111658,0.022716379009675294,0.0038660913705825806,1.0,0.07
seq_959,0.012460087327651219,0.00032926362751587633,0.0002914031210821122,0.0,0.03
seq_997,0.03844503027001189,0.009200258362210362,0.0033107290510088205,0.0,0.05
seq_1427,0.00225510868913185,2.7762354322916354e-05,9.60239049163647e-05,0.0,0.0
seq_21,0.008842764508223962,0.00024215372401554318,1.9504856027197093e-05,0.0,0.0
seq_779,0.060714456529917235,0.0011593592519083215,0.0009533069096505642,0.0,0.08
seq_1359,0.001980456192929712,2.4755736443193014e-05,6.815736560383812e-05,0.0,0.0
seq_1262,0.00020440321013099718,3.744004788713216e-05,1.0226278391201049e-05,0.0,0.0
seq_1954,0.003075226771643555,3.586142169703564e-05,0.0004927209811285138,0.0,0.0
seq_1354,0.00468923173498873,0.00035312588357443105,0.0009363153367303312,0.0,0.04
seq_1801,0.001938435858267449,1.5204865748530242e-05,2.2089805497671477e-05,0.0,0.0
seq_403,0.05226839160073157,0.002628261980328923,0.002215876244008541,0.0,0.08
seq_1020,0.2103141615926348,0.006000794751759231,0.02281940169632435,0.0,0.2
seq_1365,0.020833428567006422,0.00028090918815130885,0.0003618707705754787,0.0,0.06
seq_508,0.007511403605059092,0.0001454651070201177,4.0158363844966516e-05,0.0,0.03
seq_1700,0.019308721897434482,0.00038543698209893935,0.0003691966412588954,0.0,0.03
seq_1824,0.0048901933691053055,6.517757915336825e-05,3.2467625715071335e-05,0.0,0.0
seq_256,0.03866664583099912,0.00042889309200667784,0.0005260559264570475,0.0,0.03
seq_1871,0.0060882456916356706,4.5727006305099344e-05,0.00010901951463893056,0.0,0.0
seq_1721,0.008402832398904742,0.07391622352151507,0.02559962496161461,0.0,0.07
seq_734,0.01341139182830319,0.0005470456296847892,0.00041576556395739317,0.0,0.06
seq_81,0.008285559075573814,0.00048248754100913146,4.9884030886460096e-05,0.0,0.02
seq_14,0.0003848860210647289,7.329013326391913e-05,4.199447721475735e-05,0.0,0.0
seq_972,0.04262527099662069,0.00015449692181163555,0.00012964986672159284,0.0,0.01
seq_652,0.0034469184584211164,0.00024397812171381148,0.000259274645941332,0.0,0.01
seq_277,0.0019717415437640407,2.618048683555393e-05,1.179082664748421e-05,0.0,0.0
seq_1439,0.0025904128057936474,6.751652104491973e-05,0.00010505413956707343,0.0,0.02
seq_697,0.013760461836514746,0.00015957300832741407,0.0001705504982965067,0.0,0.02
seq_1237,0.06391679425216126,6.964768628986911e-05,1.4252886103349738e-05,0.0,0.01
seq_928,0.002007813907461718,3.6034036896045275e-05,0.00018618811736814678,0.0,0.0
seq_599,0.004059822424546534,0.0001805629293030092,0.0003493188414722681,0.0,0.0
seq_796,0.00040362845718894843,1.847266196604812e-05,2.460389441694133e-05,0.0,0.0
seq_1805,0.0369685207878814,0.0006293709789283321,0.0017797506880015135,0.0,0.03
seq_927,0.0014825911297692593,4.543880605219604e-05,2.8664302590186708e-05,0.0,0.0
seq_650,0.012655999846918377,6.02547366560343e-05,3.697753345477395e-05,0.0,0.01
seq_68,0.2162262063729218,0.01951304712088651,0.026971640065312386,0.0,0.18
seq_693,0.01672003433040474,0.00023947654927892247,7.271295908140019e-05,0.0,0.03
seq_1462,0.3496803976867231,0.0068935844080021975,0.02461867406964302,0.0,0.33
seq_499,0.0016285926260777522,3.6970637599042825e-05,2.213936750194989e-05,0.0,0.0
seq_1168,0.009290073768621574,4.952766380458662e-05,0.00014691113028675318,0.0,0.04
seq_632,0.026985062550622326,0.0008138230763639465,0.0024344376288354397,0.0,0.07
seq_338,0.011286874352230658,0.0003952708749619643,0.00042459001997485757,0.0,0.01
seq_1583,0.003917126705663134,5.888429718758812e-05,1.3281603060022462e-05,0.0,0.0
seq_1533,0.06343684363217361,0.0026213981728631314,0.0035806612577289343,0.0,0.11
seq_507,0.03783304222959815,0.0007583978721054124,0.0005554010276682675,0.0,0.09
seq_1154,0.005247685379567527,0.0005241015755503522,0.0002806021075230092,0.0,0.04
seq_1223,0.0036648413691508673,3.362006161572461e-05,0.0002053404605248943,0.0,0.0
seq_306,0.009156122478228642,0.00127271165905026,0.0005129179917275906,0.0,0.08
seq_1059,0.000973044563231534,0.0016176233231883757,0.0009401239221915603,0.0,0.0
seq_777,0.006711965887498537,0.0002599827115438361,0.0001492467854404822,0.0,0.06
seq_1317,0.007309684393183998,0.0012891431824117578,0.0006713782786391675,0.0,0.05
seq_46,0.0008738984300593102,6.960631426370117e-05,5.28346499777399e-05,0.0,0.0
seq_124,0.008685292042434824,0.00011142491247077729,6.706090061925352e-05,0.0,0.0
seq_1714,0.0015466210754583579,4.0520835247471635e-05,1.0753613423730712e-05,0.0,0.0
seq_1278,0.06626179544911134,0.001033735638301247,0.00014750474656466395,0.0,0.06
seq_1332,0.003015274014153922,0.00046502915629519824,0.0002505560405552387,0.0,0.04
seq_1505,0.0173835528875021,4.356721247487042e-05,1.3499764463631436e-05,0.0,0.0
seq_527,0.003761327772067973,3.4033136033188583e-05,1.4793591617490165e-05,0.0,0.0
seq_1855,0.8305181996603871,0.13787118632393677,0.09057827293872833,0.0,0.27
seq_1874,0.07329960163215493,0.002212329292257813,0.0003920801100321114,0.0,0.11
seq_735,0.0020534985989628107,0.007966120783425608,0.0034658664371818304,0.0,0.07
seq_617,0.020104382834197684,0.003560185736775294,0.0013488682452589273,0.0,0.09
seq_252,0.014969900401148385,0.0010094502337531712,0.0009918819414451718,0.0,0.06
seq_561,0.17988091774524165,0.1404603496393381,0.01880328357219696,0.0,0.15
seq_1414,0.0019032538009845499,5.655331308733992e-05,3.652957093436271e-05,0.0,0.0
seq_957,0.002778173359947528,0.0009977858477845946,0.0006541966577060521,0.0,0.01
seq_1921,0.002389909739959704,3.144811886873348e-05,1.3155029591871426e-05,0.0,0.0
seq_1799,0.13121356045167906,0.004542421782440346,0.006460519973188639,1.0,0.16
seq_1125,0.0272822602571667,0.003092335771946434,0.003798789344727993,0.0,0.16
seq_718,0.17620449640224425,0.029311261908801865,0.009116431698203087,0.0,0.27
seq_317,0.005087269691421131,0.00043795868472473867,0.0001748056529322639,0.0,0.01
seq_1406,0.17220050409824994,0.0012900799960751405,0.0019750783685594797,1.0,0.06
seq_971,0.0009461607400310287,0.00020093996544322338,0.0002678061428014189,0.0,0.01
seq_1843,0.011811971076183703,0.0002950700159014338,0.00146903854329139,0.0,0.04
seq_1233,0.032930480501161055,0.0010617692857977769,0.0028012320399284363,0.0,0.08
seq_1847,0.0006752225899299226,1.7557078213402614e-05,3.479322185739875e-05,0.0,0.0
seq_722,0.010619403419965498,0.000448481760980323,0.00047842037747614086,0.0,0.02
seq_16,0.009666978738962351,0.0035650274453195726,0.0019409873057156801,0.0,0.05
seq_1197,0.009335869468509854,0.00042030703229387675,0.00017321448831353337,0.0,0.03
seq_1352,0.041008619462922585,0.020526786230081126,0.03272899240255356,0.0,0.15
seq_480,0.02061890110855759,0.0005719616720536463,0.0012707205023616552,0.0,0.03
seq_1952,0.0018597055442263091,0.000660493649733188,0.0019516244065016508,0.0,0.09
seq_273,0.0014497735400765665,0.000775289537851556,0.00019539038476068527,0.0,0.04
seq_988,0.0075939254114445656,6.688143184238782e-05,3.6529014323605224e-05,0.0,0.01
seq_1689,0.001135720198057823,2.7976343352485452e-05,6.640778155997396e-05,0.0,0.0
seq_1676,0.0006356314032738262,0.00012955648806338264,6.91368622938171e-05,0.0,0.0
seq_1930,0.007058068663385815,3.339171614819494e-05,0.00013814089470542967,0.0,0.02
seq_285,0.013362210908830769,0.00039809417983642845,0.00046652951277792454,0.0,0.05
seq_1559,0.01190084758976983,0.0016099477356953933,0.00014549904153682292,0.0,0.17
